X,Y,TimeStamp(tracker),MilliSecTimer(system),ArrangedTime
2221.939649,1269.796044,61546862.04,487028.6284,100716.6284
2211.485218,1221.179943,61546893.31,487059.969,100747.969
2217.859471,1175.40378,61546923.39,487089.3029,100777.3029
2243.641936,1133.095795,61546953.41,487119.6261,100807.6261
2278.367264,1019.734618,61546983.02,487149.2361,100837.2361
2258.850583,1092.530262,61547014.59,487180.9878,100868.9878
2205.409509,1173.445564,61547044.99,487211.8747,100899.8747
2189.951029,1210.903983,61547075.44,487241.3154,100929.3154
2184.922247,1273.796213,61547104.09,487271.8876,100959.8876
2191.913463,1372.505116,61547164.7,487331.6029,101019.6029
2188.867508,1338.069439,61547195.56,487361.8627,101049.8627
2215.513129,1277.636777,61547225.91,487391.9801,101079.9801
2194.169278,1282.313055,61547256.66,487423.5573,101111.5573
2204.338968,1266.32485,61547286.06,487452.0176,101140.0176
2202.162803,1281.974407,61547316.93,487482.9098,101170.9098
2200.03779,1278.297165,61547347.13,487513.7766,101201.7766
2172.558482,1311.350754,61547377.37,487543.214,101231.214
2130.310657,1338.514143,61547407.55,487573.4839,101261.4839
2115.399057,1359.496037,61547437.88,487604.2297,101292.2297
2112.174074,1360.423848,61547467.42,487633.1098,101321.1098
2109.815999,1342.642706,61547498.13,487664.3875,101352.3875
2117.54664,1353.922961,61547528.51,487695.3588,101383.3588
2118.621523,1362.053506,61547558.82,487724.9508,101412.9508
2117.459028,1353.943674,61547589.08,487755.7467,101443.7467
2112.99556,1330.096323,61547618.56,487784.4864,101472.4864
2113.021512,1334.644602,61547649.14,487815.1174,101503.1174
2117.018029,1347.31705,61547679.6,487845.4111,101533.4111
2119.988958,1338.242561,61547709.91,487876.666,101564.666
2119.535007,1332.886231,61547739.85,487906.0629,101594.0629
2094.491928,1324.853257,61547769.62,487935.4549,101623.4549
2093.948677,1327.010988,61547800.32,487965.9773,101653.9773
2097.909362,1330.769883,61547829.96,487995.8873,101683.8873
2102.3096,1349.167459,61547861.06,488028.212,101716.212
2101.448363,1349.567639,61547890.74,488056.498,101744.498
2076.998045,1345.941056,61547921.14,488086.9746,101774.9746
2081.651487,1336.390297,61547951.24,488117.1265,101805.1265
2087.856105,1374.59365,61547981.07,488146.9484,101834.9484
2125.438415,1592.222351,61548010.15,488176.0939,101864.0939
2137.538759,1504.55097,61548041.04,488208.4138,101896.4138
2151.851386,1530.410848,61548070.44,488236.2527,101924.2527
2135.574465,1142.644465,61548161.09,488327.942,102015.942
2194.417207,1214.365721,61548192.46,488358.1662,102046.1662
2185.300652,1186.138363,61548222.39,488389.0949,102077.0949
2202.901121,1220.125442,61548253.23,488419.8354,102107.8354
2197.895379,1193.204622,61548283.32,488449.1131,102137.1131
2200.596614,1195.839114,61548313.62,488479.5952,102167.5952
2180.757102,1172.511469,61548343.14,488508.9975,102196.9975
2181.982252,1169.775308,61548373.24,488539.1655,102227.1655
2173.339645,1160.153725,61548403.59,488569.5716,102257.5716
2176.440436,1156.049427,61548433.84,488599.8087,102287.8087
2190.138069,1147.072934,61548464.24,488630.1815,102318.1815
2250.643638,1118.209381,61548494.4,488660.1766,102348.1766
2240.080673,1055.415778,61548524.52,488690.5903,102378.5903
2223.118681,1066.330334,61548555.51,488722.7827,102410.7827
2247.654508,1101.432692,61548585.09,488751.1624,102439.1624
2242.541354,1115.878462,61548615.53,488781.8264,102469.8264
2247.377331,1096.008223,61548645.49,488811.692,102499.692
2242.086363,1084.807028,61548675.45,488841.1671,102529.1671
2246.553022,1097.722862,61548705.64,488871.4525,102559.4525
2291.077994,1153.742268,61548736.47,488903.4042,102591.4042
2260.575976,1183.918344,61548766.37,488932.3584,102620.3584
2102.383683,1235.025104,61548796.57,488962.6528,102650.6528
2092.624332,1228.720387,61548826.81,488992.669,102680.669
2091.252598,1211.080073,61548857.1,489023.446,102711.446
2109.368483,1199.226282,61548886.99,489052.9294,102740.9294
2121.002688,1196.574935,61548917.38,489086.1648,102774.1648
2132.100614,1185.917602,61548947.26,489113.0316,102801.0316
2135.740753,1197.656459,61548977.98,489144.2308,102832.2308
2141.373273,1229.333875,61549008.55,489176.2747,102864.2747
2120.990768,1228.658383,61549038.36,489204.551,102892.551
2126.716869,1212.114303,61549068.5,489234.4003,102922.4003
2122.159957,1225.910996,61549097.49,489264.0429,102952.0429
2135.685831,1262.106791,61549159.44,489328.0546,103016.0546
2122.738248,1236.015164,61549187.77,489353.7548,103041.7548
2173.59322,1259.255972,61549278.7,489444.5456,103132.5456
2098.805576,1366.393024,61549308.71,489474.4527,103162.4527
2137.829275,1420.176273,61549339.76,489506.221,103194.221
2158.036405,1416.820433,61549370.07,489536.7555,103224.7555
2162.291076,1382.836786,61549400.91,489568.148,103256.148
2134.637465,1382.459423,61549431.26,489597.1334,103285.1334
2161.160801,1392.467179,61549461.1,489627.2859,103315.2859
2189.600401,1398.704204,61549491.33,489657.1424,103345.1424
2164.28149,1370.089112,61549521.39,489687.6095,103375.6095
2158.79349,1364.078174,61549551.24,489720.9558,103408.9558
2187.218435,1382.678523,61549581.72,489747.5866,103435.5866
2199.899033,1406.995547,61549612.63,489778.8879,103466.8879
2234.767778,1405.576075,61549643.19,489809.708,103497.708
2257.484116,1313.542273,61549672.86,489839.1807,103527.1807
2269.963323,1204.858382,61549703.63,489870.4514,103558.4514
2289.256112,1187.768536,61549733.59,489901.9315,103589.9315
2281.231563,1172.123002,61549763.31,489929.5191,103617.5191
2277.415663,1163.629826,61549793.16,489959.3467,103647.3467
2265.476673,1154.109633,61549823.83,489989.9543,103677.9543
2245.508511,1137.829165,61549854.34,490020.5235,103708.5235
2229.957571,1128.735035,61549884.55,490050.4305,103738.4305
2195.294941,1160.677141,61549915.13,490081.2577,103769.2577
2116.88524,1141.012716,61549945.19,490111.6948,103799.6948
2099.031169,1214.968209,61549974.82,490141.1588,103829.1588
2078.338271,1182.061974,61550005.55,490171.4275,103859.4275
2069.464564,1190.347244,61550035.49,490201.6412,103889.6412
2068.222727,1148.584297,61550065.49,490232.3635,103920.3635
2049.128777,1110.237687,61550095.47,490261.3399,103949.3399
2070.353852,1133.168474,61550125.66,490291.5963,103979.5963
2074.962197,1156.59533,61550156.6,490326.1774,104014.1774
2132.573619,1137.080156,61550186.64,490352.822,104040.822
2174.982155,1032.051946,61550216.69,490382.8096,104070.8096
2195.815704,1103.27032,61550247.42,490414.2306,104102.2306
2186.961224,1036.55434,61550277.49,490443.5884,104131.5884
2203.317471,1095.684405,61550307.74,490474.0229,104162.0229
2199.596804,1086.991928,61550337.36,490504.0866,104192.0866
2200.633833,1092.160836,61550368.07,490534.5547,104222.5547
2191.540557,1095.835737,61550398.13,490563.9799,104251.9799
2193.921493,1090.025329,61550428.62,490594.4657,104282.4657
2211.054162,1055.25612,61550458.38,490624.2102,104312.2102
2213.088835,1061.290263,61550488.23,490653.8878,104341.8878
2211.928459,1064.131101,61550518.98,490685.3843,104373.3843
2192.921734,1067.921362,61550549.18,490715.2014,104403.2014
2152.403275,1117.373831,61550579.3,490745.3059,104433.3059
2030.248257,1104.918321,61550609.7,490775.4962,104463.4962
2079.756378,1181.683998,61550640.09,490805.7881,104493.7881
2045.077948,1140.195573,61550669.83,490835.4939,104523.4939
2078.057783,1095.465768,61550699.4,490865.3668,104553.3668
2065.085954,1114.441391,61550730.77,490898.2377,104586.2377
2066.761015,1113.229289,61550760.48,490927.7509,104615.7509
2051.113003,1124.320413,61550790.88,490956.748,104644.748
2056.232389,1130.522773,61550821.13,490989.0431,104677.0431
2049.558973,1126.460659,61550851.47,491017.7693,104705.7693
2050.380748,1138.556947,61550881.03,491046.7201,104734.7201
2044.836872,1133.42407,61550911.71,491077.602,104765.602
2046.972478,1116.154027,61550942,491108.4615,104796.4615
2056.78359,1130.599774,61550972.21,491138.5577,104826.5577
2066.239744,1144.631309,61551001.81,491168.1127,104856.1127
2055.24145,1165.023904,61551032.15,491197.9396,104885.9396
2277.238914,1081.671988,61551241.94,491408.559,105096.559
2231.471343,1239.009645,61551273.88,491440.3637,105128.3637
2230.958017,1137.24625,61551304.85,491471.2088,105159.2088
2213.557921,1119.755762,61551335.17,491502.9612,105190.9612
2184.006785,958.5852584,61551364.88,491531.2591,105219.2591
2196.674594,960.9193781,61551394.96,491560.7136,105248.7136
2184.172587,958.8356199,61551425.68,491591.9919,105279.9919
2171.025044,958.4886657,61551455.67,491621.9824,105309.9824
2176.723375,959.4129679,61551485.98,491651.6892,105339.6892
2190.820358,943.7814335,61551516.29,491682.211,105370.211
2189.888296,946.2040483,61551546.2,491712.2331,105400.2331
2157.66598,986.7204192,61551576.42,491742.6666,105430.6666
2094.758762,998.6506979,61551606.77,491775.6183,105463.6183
2032.262549,1002.061341,61551636.57,491802.9003,105490.9003
2036.21766,988.6300649,61551666.47,491832.3435,105520.3435
2043.308791,975.5334655,61551696.63,491863.3134,105551.3134
2033.741588,991.7575731,61551727.34,491894.7945,105582.7945
2015.373914,1013.449739,61551757.59,491923.6235,105611.6235
2006.05115,1014.501413,61551787.74,491953.5822,105641.5822
2009.409276,1005.713913,61551817.9,491983.849,105671.849
2024.664464,986.2208293,61551848.15,492015.1175,105703.1175
2016.125613,993.3956616,61551878.7,492045.2387,105733.2387
2011.5676,997.679317,61551908.51,492074.6769,105762.6769
2009.156412,1005.758611,61551938.73,492104.7681,105792.7681
2024.538708,1023.678205,61551969.02,492135.8964,105823.8964
2008.790827,1027.830336,61551999.2,492165.4242,105853.4242
2027.662585,1016.428462,61552029.35,492195.5385,105883.5385
2015.096344,1018.867947,61552059.68,492225.6446,105913.6446
2028.003452,1021.577556,61552089.72,492255.488,105943.488
2026.585366,1046.182086,61552120.23,492286.088,105974.088
2027.989643,1051.930137,61552150.04,492317.873,106005.873
2026.053848,1052.250499,61552180.42,492346.584,106034.584
2025.374767,1045.247901,61552210.47,492377.1734,106065.1734
2012.487182,1035.225713,61552240.57,492407.3215,106095.3215
2013.554004,1026.897403,61552270.42,492436.4346,106124.4346
2022.154702,1026.685617,61552300.64,492466.6466,106154.6466
2022.934424,1031.319842,61552331.24,492497.3169,106185.3169
2021.697352,1043.548706,61552361.21,492527.1571,106215.1571
2020.66597,1040.225066,61552391.21,492557.2937,106245.2937
2028.266243,1031.579182,61552421.94,492587.9485,106275.9485
2033.423326,1035.288659,61552452.14,492618.1612,106306.1612
2031.278906,1036.157748,61552481.9,492647.6952,106335.6952
2035.953834,1033.042691,61552512.54,492678.751,106366.751
2048.954525,1050.943572,61552542.89,492708.8784,106396.8784
2054.47711,1046.909677,61552572.83,492738.8959,106426.8959
2038.116744,1056.33913,61552601.93,492767.6817,106455.6817
2043.753101,1080.713929,61552631.91,492797.7955,106485.7955
2069.688229,1064.288044,61552662.26,492828.2192,106516.2192
2081.199956,1086.631662,61552692.03,492858.2184,106546.2184
2094.50855,1101.946718,61552721.93,492888.545,106576.545
2049.803556,1041.171141,61552752.16,492918.8838,106606.8838
2070.522626,1084.449957,61552783.45,492949.2335,106637.2335
2043.844765,1015.415343,61552813.63,492981.0086,106669.0086
2059.960941,1037.368832,61552844.5,493010.6065,106698.6065
2050.650858,993.8553244,61552874.59,493040.4062,106728.4062
2046.473622,1006.812779,61552905.19,493071.7412,106759.7412
2055.397412,1022.747787,61552934.89,493102.8311,106790.8311
2047.834257,1007.278578,61552965.53,493133.4064,106821.4064
2065.242967,1002.517347,61552994.87,493160.8177,106848.8177
2061.437571,999.8144749,61553025.56,493192.0931,106880.0931
2052.779677,997.0796683,61553060.51,493227.6313,106915.6313
2053.43991,991.0768426,61553086.13,493252.8488,106940.8488
2050.380208,997.1969195,61553120.93,493287.0705,106975.0705
2051.140279,998.5179288,61553147.11,493319.0514,107007.0514
2061.150761,1005.452193,61553176.92,493343.7602,107031.7602
2057.517536,1000.528828,61553207.3,493375.92,107063.92
2059.24338,1004.733722,61553237.22,493405.4194,107093.4194
2074.617083,1047.290532,61553267.43,493434.6412,107122.6412
2069.533683,1039.658898,61553297.58,493463.8853,107151.8853
2102.441692,1044.186004,61553327.74,493497.1597,107185.1597
2261.885738,1002.382687,61553358.22,493525.0688,107213.0688
2267.11009,998.1370646,61553388.01,493554.1146,107242.1146
2274.711445,988.1945096,61553418.88,493585.3157,107273.3157
2275.078658,1008.264854,61553449.13,493614.986,107302.986
2272.359225,1030.917505,61553479.35,493646.4986,107334.4986
2276.750849,1022.495739,61553509.67,493677.2292,107365.2292
2269.035112,1016.542864,61553539.64,493707.0279,107395.0279
2263.128472,1016.624222,61553569.79,493735.7961,107423.7961
2259.432665,996.4973138,61553599.56,493765.5732,107453.5732
2263.167924,1001.189068,61553630.17,493796.3869,107484.3869
2225.464453,1023.624295,61553659.7,493825.5904,107513.5904
2108.925267,1101.743059,61553690.83,493856.6363,107544.6363
2091.794402,1087.543553,61553720.99,493887.7143,107575.7143
2084.50845,1101.776442,61553751.05,493918.7424,107606.7424
2087.228402,1103.229436,61553781.59,493948.0416,107636.0416
2083.011448,1092.520236,61553811.65,493978.1406,107666.1406
2084.485612,1081.518249,61553841.16,494007.7792,107695.7792
2083.423447,1057.918143,61553871.03,494037.233,107725.233
2082.885416,1050.957383,61553901.52,494067.6111,107755.6111
2070.141496,1038.992972,61553931.71,494097.491,107785.491
2070.0313,995.7840352,61553962.04,494128.1854,107816.1854
2069.440324,1005.934036,61553993.17,494159.4168,107847.4168
2117.747568,1065.781487,61554022.78,494188.9093,107876.9093
2188.302518,1120.515114,61554053.41,494220.104,107908.104
2246.83214,1154.72085,61554082.22,494248.8629,107936.8629
2258.791694,1163.845198,61554112.12,494277.9795,107965.9795
2265.009356,1194.498299,61554143.22,494312.2263,108000.2263
2261.839177,1219.20385,61554174.45,494340.5352,108028.5352
2252.48162,1168.165805,61554204.55,494371.6992,108059.6992
2241.029343,1103.63644,61554234.43,494400.2988,108088.2988
2236.704639,1106.211586,61554264.95,494430.6886,108118.6886
2237.702623,1105.353903,61554294.96,494460.6724,108148.6724
2042.688368,1236.862086,61554325.28,494491.1934,108179.1934
2026.031749,1244.63183,61554355.33,494521.1705,108209.1705
2031.49829,1241.88816,61554385.65,494552.0506,108240.0506
2024.589335,1232.180437,61554415.78,494581.6829,108269.6829
2024.759348,1238.751046,61554445.88,494611.9843,108299.9843
2018.809717,1223.018042,61554476.27,494641.9672,108329.9672
2013.93271,1190.079202,61554505.99,494671.7565,108359.7565
2031.067406,1143.511094,61554536.07,494702.1509,108390.1509
2074.392049,1159.401911,61554566.6,494733.1375,108421.1375
2094.321656,1154.448775,61554596.95,494763.0062,108451.0062
2180.999117,1074.979547,61554626.75,494793.8182,108481.8182
2182.825081,1067.692816,61554657.09,494823.0198,108511.0198
2182.630625,1072.924591,61554687.34,494853.3198,108541.3198
2180.907106,1062.04636,61554717.72,494883.7469,108571.7469
2189.824098,1066.839521,61554747.88,494914.5846,108602.5846
2172.297119,1046.674903,61554778.2,494943.9537,108631.9537
2178.828313,1051.410935,61554808.62,494974.8995,108662.8995
2183.843448,1059.721582,61554838.57,495005.1996,108693.1996
2198.192804,1065.948843,61554868.92,495035.3466,108723.3466
2199.382735,1065.660715,61554898.66,495064.5397,108752.5397
2205.698427,1046.07442,61554928.97,495094.9078,108782.9078
2219.532957,1039.194235,61554959.77,495126.0589,108814.0589
2215.428405,1044.616653,61554990.27,495156.2235,108844.2235
2167.954845,1044.019507,61555020.03,495186.1502,108874.1502
2063.519544,1012.870343,61555050.33,495216.8558,108904.8558
2040.553908,995.2783168,61555080.38,495246.6921,108934.6921
2035.859956,995.9709514,61555111,495278.0372,108966.0372
2039.021,1000.485415,61555140.58,495306.5398,108994.5398
2035.430037,999.5680461,61555171.3,495337.7083,109025.7083
2039.064829,1001.607598,61555201.21,495367.0605,109055.0605
2037.7838,1003.583163,61555231.6,495397.6279,109085.6279
2031.928464,1024.597769,61555261.51,495427.201,109115.201
2031.486108,1024.403585,61555291.21,495457.1481,109145.1481
2210.202888,943.2549226,61555321.83,495487.8889,109175.8889
2211.500279,991.6693252,61555352.08,495518.353,109206.353
2219.840915,998.0678663,61555382.36,495550.077,109238.077
2199.335771,1012.039964,61555412.51,495579.6622,109267.6622
2217.401853,1037.499576,61555442.86,495609.1276,109297.1276
2209.112866,1029.372434,61555473.02,495638.7588,109326.7588
2223.627728,1031.523188,61555502.66,495668.5141,109356.5141
2208.36309,1038.839569,61555533.62,495699.4717,109387.4717
2208.534026,1011.277176,61555563.83,495729.8726,109417.8726
2192.728288,1019.342423,61555593.84,495759.6633,109447.6633
2134.222318,1025.143243,61555624.33,495790.4068,109478.4068
2035.904051,1077.352945,61555654.09,495820.0244,109508.0244
2009.629769,1073.582936,61555684.7,495851.9568,109539.9568
2007.433789,1056.449534,61555714.55,495880.8245,109568.8245
1998.372998,1047.370898,61555745.34,495911.8875,109599.8875
1987.457878,1093.041964,61555774.78,495941.0174,109629.0174
1995.040808,1017.285102,61555804.75,495971.1442,109659.1442
1974.898468,1045.424159,61555834.78,496000.6992,109688.6992
1978.774061,1015.28803,61555864.49,496030.7033,109718.7033
1958.23505,965.9855583,61555894.34,496060.0564,109748.0564
1993.719563,973.3893529,61555924.46,496090.23,109778.23
1973.54935,1114.539859,61555954.9,496121.9197,109809.9197
2108.950536,1123.708829,61555985.4,496152.032,109840.032
2135.837104,1057.685754,61556015.26,496181.6717,109869.6717
2073.87409,1042.805172,61556046.16,496211.992,109899.992
2134.582496,1114.674667,61556075.75,496241.5617,109929.5617
2146.062663,1156.47904,61556105.39,496271.7288,109959.7288
2075.192419,1131.229675,61557978.17,498144.0204,111832.0204
1925.826669,1039.909632,61558009.41,498175.44,111863.44
1985.645097,1003.037217,61558042.62,498208.3557,111896.3557
2023.83157,971.0719108,61558073.37,498239.2662,111927.2662
2099.770157,929.6145181,61558104.32,498270.8437,111958.8437
2103.085219,922.9704026,61558131.15,498298.1094,111986.1094
2075.141255,948.6742104,61558161.34,498330.0201,112018.0201
2092.1135,975.9375589,61558193.25,498359.5513,112047.5513
2091.612442,981.1182015,61558221.4,498387.4843,112075.4843
2088.035539,976.1824102,61558251.39,498417.2506,112105.2506
2057.596063,948.6293564,61558280.83,498446.71,112134.71
2076.104045,959.3916426,61558310.96,498476.974,112164.974
2089.133744,917.9707732,61558341.97,498508.6738,112196.6738
2092.890454,943.1610264,61558371.19,498537.2103,112225.2103
1516.658613,797.9479242,61558524.96,498690.7159,112378.7159
1906.410106,1110.102474,61558551.98,498717.8715,112405.8715
1740.784206,1216.594088,61558582.45,498748.2815,112436.2815
1976.228656,1304.202783,61558612.39,498778.2325,112466.2325
2016.379961,1430.985645,61558643.04,498809.6749,112497.6749
2153.058996,1390.482198,61558673.67,498840.2299,112528.2299
2118.624684,1383.603035,61558705.26,498872.2066,112560.2066
2093.130015,1451.475656,61558736.06,498904.154,112592.154
2151.355675,1446.297941,61558766.17,498933.8687,112621.8687
2195.291594,1483.767489,61558795.69,498962.2933,112650.2933
2226.092782,1509.149664,61558826.58,498992.4154,112680.4154
2244.665276,1490.757593,61558856.43,499022.788,112710.788
2265.262141,1500.059611,61558886.59,499053.5715,112741.5715
2257.707101,1413.982233,61558916.31,499083.2948,112771.2948
2264.219891,1388.439133,61558946.91,499113.2524,112801.2524
2218.483606,1321.587185,61558977.58,499143.3778,112831.3778
2225.46158,1315.440613,61559006.22,499172.3599,112860.3599
2225.256893,1302.707602,61559036.48,499203.3703,112891.3703
2212.614076,1380.935139,61559066.43,499232.3444,112920.3444
2248.863384,1411.817822,61559096.47,499270.4059,112958.4059
2261.452858,1417.643668,61559126.31,499295.6881,112983.6881
2206.702731,1216.924251,61559156.7,499325.2924,113013.2924
2188.623037,1233.058544,61559186.05,499351.7495,113039.7495
2143.390347,1078.103806,61559216.85,499383.7208,113071.7208
2240.657095,983.6888852,61559277.12,499443.3585,113131.3585
2203.526249,986.5751727,61559308.47,499475.4506,113163.4506
3708.655514,1708.980349,61559457.16,499623.6351,113311.6351
2087.681407,1710.199159,61559489.29,499655.0025,113343.0025
2058.753083,1440.546148,61559520.13,499686.538,113374.538
2119.055841,1260.461564,61559550.98,499717.007,113405.007
2214.474536,1174.670455,61559581.25,499747.6803,113435.6803
2178.03073,1135.17643,61559611.38,499777.2684,113465.2684
2169.109345,1143.786937,61559641.59,499807.4404,113495.4404
2173.806602,1145.826626,61559671.87,499837.6723,113525.6723
2185.373139,1161.763331,61559701.81,499867.6419,113555.6419
2188.778965,1207.682096,61559732.27,499898.5756,113586.5756
2165.342716,1175.495919,61559761.99,499928.3917,113616.3917
2169.831095,1145.698693,61559792.2,499958.3184,113646.3184
2177.710305,1121.041812,61559822.12,499987.9108,113675.9108
2198.908465,1154.155752,61559852.7,500018.6338,113706.6338
2183.125778,1204.771172,61559882.83,500048.6264,113736.6264
2175.652089,1162.18378,61559912.73,500079.0845,113767.0845
2173.053731,1165.87232,61559942.88,500108.6114,113796.6114
2183.578906,1166.902353,61559973.84,500139.7275,113827.7275
2099.016091,1158.045694,61560004.66,500171.7792,113859.7792
2095.314392,1147.424277,61560033.88,500200.462,113888.462
2066.189412,1146.245576,61560064.19,500230.0271,113918.0271
2064.90958,1160.79372,61560094.27,500259.8351,113947.8351
2024.364536,1156.034885,61560124.69,500290.4478,113978.4478
2041.209471,1170.365449,61560154.76,500323.4945,114011.4945
2044.097358,1166.801146,61560185.07,500351.2307,114039.2307
2061.671535,1174.364539,61560215.67,500381.7452,114069.7452
2088.321093,1179.795842,61560245.85,500411.7638,114099.7638
2149.246279,1208.919454,61560276.02,500442.3647,114130.3647
2143.323339,1196.983551,61560305.94,500472.0154,114160.0154
2165.252201,1185.14786,61560336.49,500503.1545,114191.1545
2223.786707,1258.280201,61560606.99,500773.2955,114461.2955
2121.797418,1204.127312,61560637.49,500803.636,114491.636
2143.230586,1190.665779,61560667.69,500833.7338,114521.7338
2148.844328,1183.603409,61560698.13,500864.762,114552.762
2146.113106,1170.553515,61560728.1,500894.9249,114582.9249
2154.4504,1174.57674,61560758.18,500924.9032,114612.9032
2157.939586,1173.713983,61560787.84,500953.6725,114641.6725
2141.13166,1176.525262,61560818.35,500984.6083,114672.6083
2119.258173,1151.413895,61560847.94,501013.7867,114701.7867
2105.408315,1129.535873,61560878.07,501043.6685,114731.6685
2133.483456,1171.503446,61560908.59,501075.0206,114763.0206
2142.166273,1179.794472,61560938.64,501104.8373,114792.8373
2104.720176,1187.278921,61560968.52,501134.2634,114822.2634
2039.548702,1100.168768,61560998.95,501166.1141,114854.1141
2027.961629,1096.117121,61561030.69,501197.0295,114885.0295
2009.237155,1113.808045,61561062.02,501228.5553,114916.5553
2004.921149,1125.091365,61561090.91,501257.4221,114945.4221
1992.073759,1132.38189,61561120.98,501286.9377,114974.9377
1995.344508,1134.668356,61561151.79,501319.5028,115007.5028
2016.11114,1158.643563,61561181.75,501347.5531,115035.5531
2016.364068,1167.879162,61561212.02,501377.7368,115065.7368
2007.812074,1153.564715,61561242.45,501409.4501,115097.4501
2011.225303,1155.159437,61561272.27,501438.9691,115126.9691
2026.313015,1131.581519,61561302.84,501468.9652,115156.9652
2070.887444,1078.948978,61561331.74,501497.7334,115185.7334
2294.862121,1209.457892,61561543.18,501709.8543,115397.8543
2325.861023,1084.591904,61561574.85,501741.669,115429.669
2346.603442,982.933833,61561604.45,501771.486,115459.486
2336.970818,1019.482316,61561634.74,501802.215,115490.215
2338.432131,991.08982,61561665.04,501831.1126,115519.1126
2231.163834,1027.179222,61561695.63,501861.5124,115549.5124
2148.777178,1033.20624,61561725.47,501891.3344,115579.3344
2075.980647,1064.477111,61561755.65,501922.2613,115610.2613
2078.716983,1057.453724,61561785.8,501951.7742,115639.7742
2065.837445,1078.376978,61561816.08,501983.2287,115671.2287
2054.045323,1098.268301,61561846.44,502012.8778,115700.8778
2053.973825,1078.268936,61561876.49,502042.4803,115730.4803
2056.937108,1082.510801,61561906.71,502073.2341,115761.2341
2088.605667,1080.889481,61561936.95,502107.2565,115795.2565
2200.72727,1145.748466,61561966.93,502133.1321,115821.1321
2232.866417,1158.337142,61561997.27,502163.7502,115851.7502
2240.494974,1159.810547,61562027.62,502193.7336,115881.7336
2244.800292,1173.505206,61562057.77,502224.2772,115912.2772
2244.623488,1177.91912,61562087.81,502254.3938,115942.3938
2232.667092,1168.985904,61562118.27,502284.3179,115972.3179
2237.58658,1167.419238,61562148.74,502315.8563,116003.8563
2234.210606,1178.717225,61562178.46,502345.014,116033.014
2231.989276,1184.801858,61562208.57,502374.4766,116062.4766
2236.858602,1169.267658,61562239.6,502406.4328,116094.4328
2243.284067,1162.48106,61562269.16,502436.8679,116124.8679
2246.378643,1169.542362,61562299.43,502465.5851,116153.5851
2245.862147,1140.433957,61562329.83,502496.342,116184.342
2241.717266,1121.736607,61562359.86,502526.5082,116214.5082
2246.304129,1141.208815,61562390.2,502556.9266,116244.9266
2215.594529,1131.832705,61562420.41,502586.4437,116274.4437
2123.734831,1079.414425,61562450.12,502616.478,116304.478
2104.620847,1059.649365,61562480.65,502646.5323,116334.5323
2098.166406,1060.99211,61562511.14,502677.096,116365.096
2095.270139,1062.434571,61562541.65,502707.361,116395.361
2090.858564,1074.453253,61562571.02,502736.9926,116424.9926
2092.085033,1071.789731,61562601.83,502768.3122,116456.3122
2096.061778,1062.57228,61562632.57,502799.4904,116487.4904
2095.902147,1063.08824,61562662.29,502828.2809,116516.2809
2220.314728,1048.855127,61562692.42,502858.8562,116546.8562
2238.04251,1041.700456,61562722.31,502888.4458,116576.4458
2244.461176,1056.683624,61562753.03,502918.8921,116606.8921
2247.808139,1053.954282,61562782.93,502948.7048,116636.7048
2248.613699,1054.156959,61562812.82,502978.6459,116666.6459
2253.998001,1068.72096,61562843.82,503010.9292,116698.9292
2253.504354,1064.807769,61562872.6,503039.0675,116727.0675
2141.258361,1041.512054,61562931.47,503098.6262,116786.6262
2077.649389,1043.514695,61562962.21,503129.2151,116817.2151
2005.004877,1008.421284,61562992.26,503159.3546,116847.3546
2001.844899,1015.571453,61563022.4,503188.143,116876.143
1957.327378,943.5354477,61563053.23,503219.0207,116907.0207
1937.885375,931.5791905,61563083.45,503249.2212,116937.2212
1938.925917,927.6986752,61563113.72,503279.6078,116967.6078
1951.843345,954.769937,61563144.54,503313.195,117001.195
1965.449765,972.8519031,61563175,503340.9516,117028.9516
1972.023627,965.3062491,61563204.37,503370.2942,117058.2942
1961.863755,999.0375056,61563235.01,503401.1589,117089.1589
1975.253335,994.138289,61563265.93,503432.5781,117120.5781
1978.670082,1093.585563,61563296.12,503462.0119,117150.0119
1429.986472,1514.022539,61563444.31,503610.3623,117298.3623
1937.958173,1066.530224,61563477.05,503642.7311,117330.7311
1946.115848,997.740479,61563507.65,503673.7322,117361.7322
1942.732408,983.1692631,61563537.89,503704.0202,117392.0202
1926.497453,993.0810432,61563567.49,503733.5758,117421.5758
1916.284085,982.5219186,61563598.11,503763.8552,117451.8552
1915.467074,994.0096537,61563627.81,503793.8342,117481.8342
1919.091191,1000.742825,61563657.27,503823.1731,117511.1731
2024.009337,1133.154429,61563778.38,503944.2187,117632.2187
2017.036208,1005.975792,61563809.78,503975.7882,117663.7882
2008.939136,987.1347393,61563840.01,504006.0008,117694.0008
1992.716954,968.1749859,61563870.13,504036.1519,117724.1519
1998.801306,970.6927007,61563900.15,504066.3285,117754.3285
1991.480267,971.9888047,61563930.63,504097.1622,117785.1622
1991.268906,968.9682625,61563960.92,504127.2134,117815.2134
1995.0284,955.8035965,61563991.21,504157.5636,117845.5636
1994.173924,947.2575451,61564021.09,504187.0127,117875.0127
1997.984634,951.5474045,61564051.37,504217.2022,117905.2022
2000.211325,984.548923,61564081.04,504247.3218,117935.3218
2008.598723,1016.612872,61564110.97,504276.8661,117964.8661
2004.352145,1005.589876,61564140.46,504306.8203,117994.8203
