timestamp, action_unit_list, facial_expression
2024.623,"[6, 7, 23]",Neutral
2024.656,"[6, 7, 23]",Neutral
2024.689,"[6, 7, 23]",Neutral
2024.723,"[6, 7, 25, 26]",Neutral
2024.756,"[6, 7, 25, 26]",Neutral
2024.789,"[6, 7, 25, 26]",Neutral
2024.823,"[6, 7, 12, 14, 25, 26]",Happy
2024.856,"[6, 7, 12, 14, 25, 26]",Happy
2024.89,"[6, 12, 14, 25, 26]",Happy
2024.923,"[6, 9, 10, 12, 14, 25]",Happy
2024.956,"[6, 9, 10, 12, 14, 25]",Happy
2024.99,"[6, 9, 10, 12, 14, 25]",Happy
2025.023,"[6, 9, 10, 12, 14, 25]",Happy
2025.056,"[6, 9, 10, 12, 14, 25]",Happy
2025.09,"[6, 9, 10, 12, 14, 25]",Happy
2025.123,"[6, 9, 10, 12, 14, 25]",Happy
2025.156,"[6, 9, 10, 12, 14, 25]",Happy
2025.19,"[6, 9, 10, 12, 14, 25]",Happy
2025.223,"[6, 9, 10, 12, 14, 25]",Happy
2025.257,"[6, 9, 10, 12, 14, 25]",Happy
2025.29,"[6, 9, 10, 12, 14, 25]",Happy
2025.323,"[6, 9, 10, 12, 14, 25]",Happy
2025.357,"[6, 9, 10, 12, 14, 25]",Happy
2025.39,"[6, 9, 10, 12, 14, 25]",Happy
2025.423,"[6, 9, 10, 12, 14, 25]",Happy
2025.457,"[6, 9, 10, 12, 14, 25]",Happy
2025.49,"[6, 9, 10, 12, 14, 25]",Happy
2025.524,"[6, 9, 10, 12, 14, 25]",Happy
2025.557,"[6, 9, 10, 12, 14, 25]",Happy
2025.59,"[6, 9, 10, 12, 14, 25]",Happy
2025.624,"[6, 9, 10, 12, 14, 25]",Happy
2025.657,"[6, 9, 10, 12, 14, 25]",Happy
2025.69,"[6, 9, 10, 12, 14, 25]",Happy
2025.724,"[6, 9, 10, 12, 14, 25]",Happy
2025.757,"[6, 9, 10, 12, 14, 25]",Happy
2025.79,"[6, 9, 10, 12, 14, 25]",Happy
2025.824,"[6, 9, 10, 12, 14, 25]",Happy
2025.857,"[6, 9, 10, 12, 14, 25]",Happy
2025.891,"[6, 9, 10, 12, 14, 25]",Happy
2025.924,"[6, 9, 10, 12, 14, 25]",Happy
2025.957,"[6, 9, 10, 12, 14, 25]",Happy
2025.991,"[6, 9, 10, 12, 14, 25]",Happy
2026.024,"[6, 9, 10, 12, 14, 25]",Happy
2026.057,"[6, 9, 10, 12, 14, 25]",Happy
2026.091,"[6, 9, 10, 12, 14, 25]",Happy
2026.124,"[6, 10, 12, 14, 25]",Happy
2026.157,"[6, 10, 12, 14, 25]",Happy
2026.191,"[6, 10, 12, 14, 25]",Happy
2026.224,"[6, 10, 12, 14, 25]",Happy
2026.258,"[6, 10, 12, 14, 25]",Happy
2026.291,"[6, 10, 12, 14, 25]",Happy
2026.324,"[6, 10, 12, 14, 25]",Happy
2026.358,"[6, 10, 12, 14, 25]",Happy
2026.391,"[6, 10, 12, 14, 25]",Happy
2026.424,"[6, 10, 12, 14, 25]",Happy
2026.458,"[6, 10, 12, 14, 25]",Happy
2026.491,"[6, 10, 12, 14, 25]",Happy
2026.525,"[6, 10, 12, 14, 25]",Happy
2026.558,"[6, 10, 12, 14, 25]",Happy
2026.591,"[6, 10, 12, 14, 25]",Happy
2026.625,"[6, 10, 12, 14, 25]",Happy
2026.658,"[6, 10, 12, 14, 25]",Happy
2026.691,"[6, 10, 12, 14, 25]",Happy
2026.725,"[6, 10, 12, 14, 25]",Happy
2026.758,"[6, 10, 12, 14, 25]",Happy
2026.791,"[6, 10, 12, 14, 25]",Happy
2026.825,"[6, 10, 12, 14, 25]",Happy
2026.858,"[6, 9, 10, 12, 14, 25]",Happy
2026.892,"[6, 9, 10, 12, 14, 25]",Happy
2026.925,"[6, 9, 10, 12, 14, 25]",Happy
2026.958,"[6, 9, 10, 12, 14, 25]",Happy
2026.992,"[6, 10, 12, 14, 25]",Happy
2027.025,"[6, 10, 12, 14, 25]",Happy
2027.058,"[6, 10, 12, 14, 25]",Happy
2027.092,"[6, 10, 12, 14, 25]",Happy
2027.125,"[6, 10, 12, 14, 25]",Happy
2027.158,"[6, 10, 12, 14, 25]",Happy
2027.192,"[6, 10, 12, 14, 25]",Happy
2027.225,"[6, 10, 12, 14, 25]",Happy
2027.259,"[6, 10, 12, 14, 25]",Happy
2027.292,"[6, 10, 12, 14, 25]",Happy
2027.325,"[6, 10, 12, 14, 25]",Happy
2027.359,"[6, 9, 10, 12, 14, 25]",Happy
2027.392,"[6, 9, 10, 12, 14, 25]",Happy
2027.425,"[6, 9, 10, 12, 14, 25]",Happy
2027.459,"[6, 9, 10, 12, 14, 25]",Happy
2027.492,"[6, 10, 12, 14, 25]",Happy
2027.526,"[6, 10, 12, 14, 25]",Happy
2027.559,"[6, 10, 12, 14, 25]",Happy
2027.592,"[6, 10, 12, 14, 25]",Happy
2027.626,"[6, 10, 12, 14, 25]",Happy
2027.659,"[6, 10, 12, 14, 25]",Happy
2027.692,"[6, 10, 12, 14, 25]",Happy
2027.726,"[6, 10, 12, 14, 25]",Happy
2027.759,"[6, 10, 12, 14, 25]",Happy
2027.792,"[6, 10, 12, 14, 25]",Happy
2027.826,"[6, 10, 12, 14, 25]",Happy
2027.859,"[6, 10, 12, 14, 25]",Happy
2027.893,"[6, 10, 12, 14, 25]",Happy
2027.926,"[6, 10, 12, 14, 25]",Happy
2027.959,"[6, 10, 12, 14, 25]",Happy
2027.993,"[6, 10, 12, 14, 25]",Happy
2028.026,"[6, 10, 12, 14, 25]",Happy
2028.059,"[6, 10, 12, 14, 25]",Happy
2028.093,"[6, 10, 12, 14, 25]",Happy
2028.126,"[6, 10, 12, 14, 25]",Happy
2028.159,"[6, 10, 12, 14, 25]",Happy
2028.193,"[6, 10, 12, 14, 25]",Happy
2028.226,"[6, 10, 12, 14, 25]",Happy
2028.26,"[6, 10, 12, 14, 25]",Happy
2028.293,"[6, 10, 12, 14, 25]",Happy
2028.326,"[6, 10, 12, 14, 25]",Happy
2028.36,"[6, 10, 12, 14, 25]",Happy
2028.393,"[6, 10, 12, 14, 25]",Happy
2028.426,"[6, 10, 12, 14, 25]",Happy
2028.46,"[6, 10, 12, 14, 25]",Happy
2028.493,"[6, 10, 12, 14, 25]",Happy
2028.527,"[6, 10, 12, 14, 25]",Happy
2028.56,"[6, 10, 12, 14, 25]",Happy
2028.593,"[6, 10, 12, 14, 25]",Happy
2028.627,"[6, 10, 12, 14, 25]",Happy
2028.66,"[6, 10, 12, 14, 25]",Happy
2028.693,"[6, 10, 12, 14, 25]",Happy
2028.727,"[6, 10, 12, 14, 25]",Happy
2028.76,"[6, 10, 12, 14, 25]",Happy
2028.793,"[6, 10, 12, 14, 25]",Happy
2028.827,"[6, 10, 12, 14, 25]",Happy
2028.86,"[6, 10, 12, 14, 25]",Happy
2028.894,"[6, 10, 12, 14, 25]",Happy
2028.927,"[6, 10, 12, 14, 25]",Happy
2028.96,"[6, 10, 12, 14, 25]",Happy
2028.994,"[6, 10, 12, 14, 25]",Happy
2029.027,"[6, 10, 12, 14, 25]",Happy
2029.06,"[6, 10, 12, 14, 25]",Happy
2029.094,"[6, 10, 12, 14, 25]",Happy
2029.127,"[6, 10, 12, 14, 25]",Happy
2029.16,"[6, 10, 12, 14, 25]",Happy
2029.194,"[6, 10, 12, 14, 25]",Happy
2029.227,"[6, 10, 12, 14, 25]",Happy
2029.261,"[6, 10, 12, 14, 25]",Happy
2029.294,"[6, 10, 12, 14, 25]",Happy
2029.327,"[6, 10, 12, 14, 25]",Happy
2029.361,"[6, 10, 12, 14, 25]",Happy
2029.394,"[6, 10, 12, 14, 25]",Happy
2029.427,"[6, 10, 12, 14, 25]",Happy
2029.461,"[6, 10, 12, 14, 25]",Happy
2029.494,"[6, 10, 12, 14, 25]",Happy
2029.528,"[6, 10, 12, 14, 25]",Happy
2029.561,"[6, 10, 12, 14, 25]",Happy
2029.594,"[6, 10, 12, 14, 25]",Happy
2029.628,"[6, 10, 12, 14, 25]",Happy
2029.661,"[6, 10, 12, 14, 25]",Happy
2029.694,"[6, 10, 12, 14, 25]",Happy
2029.728,"[6, 10, 12, 14, 25]",Happy
2029.761,"[6, 10, 12, 14, 25]",Happy
2029.794,"[6, 10, 12, 14, 25]",Happy
2029.828,"[6, 10, 12, 14, 25]",Happy
2029.861,"[6, 10, 12, 14, 25]",Happy
2029.895,"[6, 10, 12, 14, 25]",Happy
2029.928,"[6, 10, 12, 14, 25]",Happy
2029.961,"[6, 10, 12, 14, 25]",Happy
2029.995,"[6, 10, 12, 14, 25]",Happy
2030.028,"[6, 10, 12, 14, 25]",Happy
2030.061,"[6, 10, 12, 14, 25]",Happy
2030.095,"[6, 10, 12, 14, 25]",Happy
2030.128,"[6, 10, 12, 14, 25]",Happy
2030.161,"[6, 10, 12, 14, 25]",Happy
2030.195,"[6, 10, 12, 14, 25]",Happy
2030.228,"[6, 10, 12, 14, 25]",Happy
2030.262,"[6, 10, 12, 14, 25]",Happy
2030.295,"[6, 10, 12, 14, 25]",Happy
2030.328,"[6, 10, 12, 14, 25]",Happy
2030.362,"[6, 10, 12, 14, 25]",Happy
2030.395,"[6, 10, 12, 14, 25]",Happy
2030.428,"[6, 10, 12, 14, 25]",Happy
2030.462,"[6, 10, 12, 14, 25]",Happy
2030.495,"[6, 12, 14, 25]",Happy
2030.529,"[6, 12, 14, 25]",Happy
2030.562,"[6, 12, 14, 25]",Happy
2030.595,"[6, 12, 14, 25]",Happy
2030.629,"[6, 12, 14, 25]",Happy
2030.662,"[6, 12, 14, 25]",Happy
2030.695,"[6, 12, 14, 25]",Happy
2030.729,"[6, 10, 12, 14, 25]",Happy
2030.762,"[6, 10, 12, 14, 25]",Happy
2030.795,"[6, 10, 12, 14, 25]",Happy
2030.829,"[6, 10, 12, 14, 25]",Happy
2030.862,"[6, 10, 12, 14, 25]",Happy
2030.896,"[6, 10, 12, 14, 25]",Happy
2030.929,"[6, 10, 12, 14, 25]",Happy
2030.962,"[6, 10, 12, 14, 25]",Happy
2030.996,"[6, 10, 12, 14, 25]",Happy
2031.029,"[6, 10, 12, 14, 25]",Happy
2031.062,"[6, 10, 12, 14, 25]",Happy
2031.096,"[6, 10, 12, 14, 25]",Happy
2031.129,"[6, 10, 12, 14, 25]",Happy
2031.162,"[6, 10, 12, 14, 25]",Happy
2031.196,"[6, 10, 12, 14, 25]",Happy
2031.229,"[6, 10, 12, 14, 25]",Happy
2031.263,"[6, 10, 12, 14, 25]",Happy
2031.296,"[6, 10, 12, 14, 25]",Happy
2031.329,"[6, 10, 12, 14, 25]",Happy
2031.363,"[6, 10, 12, 14, 25]",Happy
2031.396,"[6, 10, 12, 14, 25]",Happy
2031.429,"[6, 10, 12, 14, 25]",Happy
2031.463,"[6, 10, 12, 14, 25]",Happy
2031.496,"[6, 10, 12, 14, 25]",Happy
2031.53,"[6, 10, 12, 14, 25]",Happy
2031.563,"[6, 10, 12, 14, 25]",Happy
2031.596,"[6, 10, 12, 14, 25]",Happy
2031.63,"[6, 10, 12, 14, 25]",Happy
2031.663,"[6, 10, 12, 14, 25]",Happy
2031.696,"[6, 10, 12, 14, 25]",Happy
2031.73,"[6, 10, 12, 14, 25]",Happy
2031.763,"[6, 10, 12, 14, 25]",Happy
2031.796,"[6, 10, 12, 14, 25]",Happy
2031.83,"[6, 10, 12, 14, 25]",Happy
2031.863,"[6, 10, 12, 14, 25]",Happy
2031.897,"[6, 10, 12, 14, 25]",Happy
2031.93,"[6, 10, 12, 14, 25]",Happy
2031.963,"[6, 10, 12, 14, 25]",Happy
2031.997,"[6, 10, 12, 14, 25]",Happy
2032.03,"[6, 10, 12, 14, 25]",Happy
2032.063,"[6, 10, 12, 14, 25]",Happy
2032.097,"[6, 10, 12, 14, 25]",Happy
2032.13,"[6, 10, 12, 14, 25]",Happy
2032.163,"[6, 10, 12, 14, 25]",Happy
2032.197,"[6, 10, 12, 14, 25]",Happy
2032.23,"[6, 10, 12, 14, 25]",Happy
2032.264,"[6, 10, 12, 14, 25]",Happy
2032.297,"[6, 10, 12, 14, 25]",Happy
2032.33,"[6, 10, 12, 14, 25]",Happy
2032.364,"[6, 10, 12, 14, 25]",Happy
2032.397,"[6, 10, 12, 14, 25]",Happy
2032.43,"[6, 10, 12, 14, 25]",Happy
2032.464,"[6, 10, 12, 14, 25]",Happy
2032.497,"[6, 10, 12, 14, 25]",Happy
2032.531,"[6, 10, 12, 14, 25]",Happy
2032.564,"[6, 10, 12, 14, 25]",Happy
2032.597,"[6, 10, 12, 14, 25]",Happy
2032.631,"[6, 10, 12, 14, 25]",Happy
2032.664,"[6, 10, 12, 14, 25]",Happy
2032.697,"[6, 10, 12, 14, 25]",Happy
2032.731,"[6, 10, 12, 14, 25]",Happy
2032.764,"[6, 10, 12, 14, 25]",Happy
2032.797,"[6, 10, 12, 14, 25]",Happy
2032.831,"[6, 10, 12, 14, 25]",Happy
2032.864,"[6, 10, 12, 14, 25]",Happy
2032.898,"[6, 10, 12, 14, 25]",Happy
2032.931,"[6, 10, 12, 14, 25]",Happy
2032.964,"[6, 10, 12, 14, 25]",Happy
2032.998,"[6, 10, 12, 14, 25]",Happy
2033.031,"[6, 10, 12, 14, 25]",Happy
2033.064,"[6, 10, 12, 14, 25]",Happy
2033.098,"[6, 10, 12, 14, 25]",Happy
2033.131,"[6, 10, 12, 14, 25]",Happy
2033.164,"[6, 10, 12, 14, 25]",Happy
2033.198,"[6, 10, 12, 14, 25]",Happy
2033.231,"[6, 10, 12, 14, 25]",Happy
2033.265,"[6, 10, 12, 14, 25]",Happy
2033.298,"[6, 10, 12, 14, 25]",Happy
2033.331,"[6, 10, 12, 14, 25]",Happy
2033.365,"[6, 10, 12, 14, 25]",Happy
2033.398,"[6, 10, 12, 14, 25]",Happy
2033.431,"[6, 10, 12, 14, 25]",Happy
2033.465,"[6, 10, 12, 14, 25]",Happy
2033.498,"[6, 10, 12, 14, 25]",Happy
2033.532,"[6, 10, 12, 14, 25]",Happy
2033.565,"[6, 10, 12, 14, 25]",Happy
2033.598,"[6, 10, 12, 14, 25]",Happy
2033.632,"[6, 10, 12, 14, 25]",Happy
2033.665,"[6, 10, 12, 14, 25]",Happy
2033.698,"[6, 10, 12, 14, 25]",Happy
2033.732,"[6, 10, 12, 14, 25]",Happy
2033.765,"[6, 10, 12, 14, 25]",Happy
2033.798,"[6, 10, 12, 14, 25]",Happy
2033.832,"[6, 10, 12, 14, 25]",Happy
2033.865,"[6, 10, 12, 14, 25]",Happy
2033.899,"[6, 10, 12, 14, 25]",Happy
2033.932,"[6, 10, 12, 14, 25]",Happy
2033.965,"[6, 10, 12, 14, 25]",Happy
2033.999,"[6, 10, 12, 14, 25]",Happy
2034.032,"[6, 10, 12, 14, 25]",Happy
2034.065,"[6, 10, 12, 14, 25]",Happy
2034.099,"[6, 10, 12, 14, 25]",Happy
2034.132,"[6, 10, 12, 14, 25]",Happy
2034.165,"[6, 10, 12, 14, 25]",Happy
2034.199,"[6, 10, 12, 14, 25]",Happy
2034.232,"[6, 10, 12, 14, 25]",Happy
2034.266,"[6, 10, 12, 14, 25]",Happy
2034.299,"[6, 10, 12, 14, 25]",Happy
2034.332,"[6, 10, 12, 14, 25]",Happy
2034.366,"[6, 10, 12, 14, 25]",Happy
2034.399,"[6, 10, 12, 14, 25]",Happy
2034.432,"[6, 10, 12, 14, 25]",Happy
2034.466,"[6, 10, 12, 14, 25]",Happy
2034.499,"[6, 10, 12, 14, 25]",Happy
2034.533,"[6, 10, 12, 14, 25]",Happy
2034.566,"[6, 10, 12, 14, 25]",Happy
2034.599,"[6, 10, 12, 14, 25]",Happy
2034.633,"[6, 10, 12, 14, 25]",Happy
2034.666,"[6, 10, 12, 14, 25]",Happy
2034.699,"[6, 10, 12, 14, 25]",Happy
2034.733,"[6, 10, 12, 14, 25]",Happy
2034.766,"[6, 10, 12, 14, 25]",Happy
2034.799,"[6, 10, 12, 14, 25]",Happy
2034.833,"[6, 10, 12, 14, 25]",Happy
2034.866,"[6, 10, 12, 14, 25]",Happy
2034.9,"[6, 10, 12, 14, 25]",Happy
2034.933,"[6, 10, 12, 14, 25]",Happy
2034.966,"[6, 10, 12, 14, 25]",Happy
2035.0,"[6, 10, 12, 14, 25]",Happy
2035.033,"[6, 10, 12, 14, 25]",Happy
2035.066,"[6, 10, 12, 14, 25]",Happy
2035.1,"[6, 10, 12, 14, 25]",Happy
2035.133,"[6, 10, 12, 14, 25]",Happy
2035.166,"[6, 10, 12, 14, 25]",Happy
2035.2,"[6, 10, 12, 14, 25]",Happy
2035.233,"[6, 10, 12, 14, 25]",Happy
2035.267,"[6, 10, 12, 14, 25]",Happy
2035.3,"[6, 10, 12, 14, 25]",Happy
2035.333,"[6, 10, 12, 14, 25]",Happy
2035.367,"[6, 10, 12, 14, 25]",Happy
2035.4,"[6, 10, 12, 14, 25]",Happy
2035.433,"[6, 10, 12, 14, 25]",Happy
2035.467,"[6, 10, 12, 14, 25]",Happy
2035.5,"[6, 10, 12, 14, 25]",Happy
2035.534,"[6, 10, 12, 14, 25]",Happy
2035.567,"[6, 10, 12, 14, 25]",Happy
2035.6,"[6, 10, 12, 14, 25]",Happy
2035.634,"[6, 10, 12, 14, 25]",Happy
2035.667,"[6, 10, 12, 14, 25]",Happy
2035.7,"[6, 10, 12, 14, 25]",Happy
2035.734,"[6, 10, 12, 14, 25]",Happy
2035.767,"[6, 10, 12, 14, 25]",Happy
2035.8,"[6, 10, 12, 14, 25]",Happy
2035.834,"[6, 10, 12, 14, 25]",Happy
2035.867,"[6, 10, 12, 14, 25]",Happy
2035.901,"[6, 10, 12, 14, 25]",Happy
2035.934,"[6, 10, 12, 14, 25]",Happy
2035.967,"[6, 10, 12, 14, 25]",Happy
2036.001,"[6, 10, 12, 14, 25]",Happy
2036.034,"[6, 10, 12, 14, 25]",Happy
2036.067,"[6, 10, 12, 14, 25]",Happy
2036.101,"[6, 10, 12, 14, 25]",Happy
2036.134,"[6, 10, 12, 14, 25]",Happy
2036.167,"[6, 10, 12, 14, 25]",Happy
2036.201,"[6, 10, 12, 14, 25]",Happy
2036.234,"[6, 10, 12, 14, 25]",Happy
2036.268,"[6, 10, 12, 14, 25]",Happy
2036.301,"[6, 10, 12, 14, 25]",Happy
2036.334,"[6, 10, 12, 14, 25]",Happy
2036.368,"[6, 10, 12, 14, 25]",Happy
2036.401,"[6, 10, 12, 14, 25]",Happy
2036.434,"[6, 9, 10, 12, 14, 25]",Happy
2036.468,"[6, 9, 10, 12, 14, 25]",Happy
2036.501,"[6, 9, 10, 12, 14, 25]",Happy
2036.535,"[6, 9, 10, 12, 14, 25]",Happy
2036.568,"[6, 9, 10, 12, 14, 25]",Happy
2036.601,"[6, 9, 10, 12, 14, 25]",Happy
2036.635,"[6, 9, 10, 12, 14, 25]",Happy
2036.668,"[6, 9, 10, 12, 14, 25]",Happy
2036.701,"[6, 7, 9, 10, 12, 14, 25]",Happy
2036.735,"[6, 7, 9, 10, 12, 25]",Happy
2036.768,"[6, 7, 9, 10, 12, 25]",Happy
2036.801,"[6, 7, 9, 10, 12, 25]",Happy
2036.835,"[6, 7, 9, 10, 12, 25]",Happy
2036.868,"[6, 7, 9, 10, 12, 25]",Happy
2036.902,"[6, 7, 9, 10, 12, 25]",Happy
2036.935,"[6, 7, 9, 10, 12, 25]",Happy
2036.968,"[6, 7, 9, 10, 12, 25]",Happy
2037.002,"[6, 7, 9, 10, 12, 25]",Happy
2037.035,"[6, 7, 9, 10, 12, 25]",Happy
2037.068,"[6, 7, 9, 10, 12, 25]",Happy
2037.102,"[6, 7, 9, 10, 12, 25]",Happy
2037.135,"[6, 9, 10, 12, 25]",Happy
2037.168,"[6, 9, 10, 12, 25]",Happy
2037.202,"[6, 9, 10, 12, 25]",Happy
2037.235,"[6, 9, 10, 12, 25]",Happy
2037.269,"[6, 9, 10, 12, 25]",Happy
2037.302,"[6, 10, 12, 25]",Happy
2037.335,"[6, 10, 12, 25]",Happy
2037.369,"[6, 10, 12, 25]",Happy
2037.402,"[6, 10, 12, 25]",Happy
2037.435,"[6, 10, 12, 25]",Happy
2037.469,"[6, 10, 12, 25]",Happy
2037.502,"[6, 10, 12, 25]",Happy
2037.536,"[6, 10, 12, 25]",Happy
2037.569,"[6, 10, 12, 25]",Happy
2037.602,"[6, 10, 12, 25]",Happy
2037.636,"[6, 10, 12, 25]",Happy
2037.669,"[6, 10, 12, 25]",Happy
2037.702,"[6, 10, 12, 25]",Happy
2037.736,"[6, 10, 12, 25]",Happy
2037.769,"[6, 10, 12, 25]",Happy
2037.802,"[6, 10, 12, 25]",Happy
2037.836,"[6, 10, 12, 25]",Happy
2037.869,"[6, 10, 12, 25]",Happy
2037.903,"[6, 10, 12, 25]",Happy
2037.936,"[6, 10, 12, 25]",Happy
2037.969,"[6, 10, 12, 25]",Happy
2038.003,"[6, 10, 12, 25]",Happy
2038.036,"[6, 10, 12, 25]",Happy
2038.069,"[6, 10, 12, 25]",Happy
2038.103,"[6, 10, 12, 25]",Happy
2038.136,"[6, 10, 12, 25]",Happy
2038.169,"[6, 10, 12, 25]",Happy
2038.203,"[6, 10, 12, 25]",Happy
2038.236,"[6, 10, 12, 25]",Happy
2038.27,"[6, 10, 12, 25]",Happy
2038.303,"[6, 10, 12, 14, 25]",Happy
2038.336,"[6, 10, 12, 14]",Contempt
2038.37,"[6, 10, 12]",Neutral
2038.403,"[6, 10, 12]",Neutral
2038.436,"[6, 10, 12, 14]",Contempt
2038.47,"[6, 10, 12, 14]",Contempt
2038.503,"[6, 10, 12, 14]",Contempt
2038.537,"[6, 10, 12]",Neutral
2038.57,"[6, 10, 12]",Neutral
2038.603,"[6, 10, 12]",Neutral
2038.637,"[6, 10, 12]",Neutral
2038.67,"[6, 10, 12, 15]",Neutral
2038.703,"[6, 10, 12, 15]",Neutral
2038.737,"[6, 10, 12, 15]",Neutral
2038.77,"[6, 10, 12, 15]",Neutral
2038.803,"[6, 10, 12, 15]",Neutral
2038.837,"[6, 10, 12]",Neutral
2038.87,"[6, 10, 12]",Neutral
2038.904,"[6, 10, 12]",Neutral
2038.937,"[6, 10, 12]",Neutral
2038.97,"[6, 10, 12]",Neutral
2039.004,"[6, 10, 12]",Neutral
2039.037,"[6, 10, 12]",Neutral
2039.07,"[6, 10, 12]",Neutral
2039.104,"[6, 10, 12]",Neutral
2039.137,"[6, 10, 12]",Neutral
2039.17,"[6, 10, 12]",Neutral
2039.204,"[6, 10, 12]",Neutral
2039.237,"[6, 10, 12, 17]",Neutral
2039.271,"[6, 10, 12, 17]",Neutral
2039.304,"[6, 12, 17]",Neutral
2039.337,"[6, 12, 17]",Neutral
2039.371,"[6, 12, 17]",Neutral
2039.404,"[6, 12, 17]",Neutral
2039.437,"[6, 12, 17]",Neutral
2039.471,"[6, 12, 17]",Neutral
2039.504,"[6, 12, 17]",Neutral
2039.538,"[6, 12, 17]",Neutral
2039.571,"[6, 12, 17]",Neutral
2039.604,"[6, 12, 17]",Neutral
2039.638,"[6, 12, 17]",Neutral
2039.671,"[6, 12, 17, 23]",Neutral
2039.704,"[6, 12, 17, 23]",Neutral
2039.738,"[6, 12, 17, 23]",Neutral
2039.771,"[6, 12, 17, 23]",Neutral
2039.804,"[6, 12, 17, 23]",Neutral
2039.838,"[6, 12, 17, 23]",Neutral
2039.871,"[6, 12, 17, 23]",Neutral
2039.905,"[6, 12, 17, 23]",Neutral
2039.938,"[6, 12, 17, 23]",Neutral
2039.971,"[6, 12, 17, 23]",Neutral
2040.005,"[6, 10, 12, 17, 23]",Neutral
2040.038,"[6, 10, 12, 17, 23]",Neutral
2040.071,"[6, 10, 12, 17]",Neutral
2040.105,"[6, 10, 12, 17]",Neutral
2040.138,"[6, 10, 12, 17]",Neutral
2040.171,"[6, 10, 12, 14, 17]",Contempt
2040.205,"[6, 10, 12, 14, 17]",Contempt
2040.238,"[6, 12, 17]",Neutral
2040.272,"[6, 12]",Neutral
2040.305,"[6, 12]",Neutral
2040.338,"[6, 12]",Neutral
2040.372,"[6, 12]",Neutral
2040.405,"[6, 12]",Neutral
2040.438,"[6, 12]",Neutral
2040.472,"[6, 12]",Neutral
2040.505,"[6, 12, 14]",Contempt
2040.539,"[6, 10, 12, 14]",Contempt
2040.572,"[6, 10, 12, 14]",Contempt
2040.605,"[6, 10, 12, 14]",Contempt
2040.639,"[6, 10, 12, 14]",Contempt
2040.672,"[6, 10, 12, 14]",Contempt
2040.705,"[6, 10, 12, 14]",Contempt
2040.739,"[6, 10, 12, 14]",Contempt
2040.772,"[6, 10, 12, 14]",Contempt
2040.805,"[6, 10, 12, 14]",Contempt
2040.839,"[6, 10, 12, 14]",Contempt
2040.872,"[6, 10, 12, 14]",Contempt
2040.906,"[6, 10, 12, 14]",Contempt
2040.939,"[6, 10, 12, 14, 25]",Happy
2040.972,"[6, 10, 12, 14, 25]",Happy
2041.006,"[6, 10, 12, 14, 25]",Happy
2041.039,"[6, 10, 12, 14, 25]",Happy
2041.072,"[6, 10, 12, 14, 25]",Happy
2041.106,"[6, 10, 12, 14, 25]",Happy
2041.139,"[6, 10, 12, 14, 25]",Happy
2041.172,"[6, 10, 12, 14, 25]",Happy
2041.206,"[6, 10, 12, 14, 25]",Happy
2041.239,"[6, 10, 12, 14, 25]",Happy
2041.273,"[6, 10, 12, 14, 25]",Happy
2041.306,"[6, 10, 12, 14, 25]",Happy
2041.339,"[6, 10, 12, 14, 25]",Happy
2041.373,"[6, 10, 12, 14, 25]",Happy
2041.406,"[6, 10, 12, 14, 25]",Happy
2041.439,"[6, 7, 9, 10, 12, 14, 25]",Happy
2041.473,"[6, 7, 9, 10, 12, 14, 25]",Happy
2041.506,"[6, 7, 9, 10, 12, 14, 25]",Happy
2041.54,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.573,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.606,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.64,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.673,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.706,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.74,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.773,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.806,"[6, 7, 9, 10, 12, 14, 25, 26]",Happy
2041.84,"[6, 7, 10, 12, 14, 25, 26]",Happy
2041.873,"[6, 7, 10, 12, 14, 25, 26]",Happy
2041.907,"[6, 7, 10, 12, 14, 25, 26]",Happy
2041.94,"[6, 7, 10, 12, 14, 25]",Happy
2041.973,"[6, 7, 10, 12, 14, 25]",Happy
2042.007,"[6, 7, 10, 12, 14, 25]",Happy
2042.04,"[6, 7, 10, 12, 14, 25]",Happy
2042.073,"[6, 7, 10, 12, 14, 25]",Happy
2042.107,"[6, 7, 10, 12, 14, 25]",Happy
2042.14,"[6, 7, 10, 12, 14, 25]",Happy
2042.173,"[6, 7, 10, 12, 14, 25]",Happy
2042.207,"[6, 7, 10, 12, 14, 25]",Happy
2042.24,"[6, 7, 10, 12, 23, 26]",Neutral
2042.274,"[6, 7, 10, 12, 23, 26]",Neutral
2042.307,"[6, 7, 10, 12, 23, 26]",Neutral
2042.34,"[6, 7, 12, 23, 26]",Neutral
2042.374,"[6, 7, 12, 23, 26]",Neutral
2042.407,"[6, 7, 12, 23, 26]",Neutral
2042.44,"[6, 7, 12, 23, 26]",Neutral
2042.474,"[6, 7, 12, 23]",Neutral
2042.507,"[6, 7, 12, 23]",Neutral
2042.541,"[6, 7, 12, 23]",Neutral
2042.574,"[6, 7, 12, 23]",Neutral
