timestamp, action_unit_list, facial_expression
848.581,"[1, 4, 5, 7, 12]",Neutral
848.614,"[1, 4, 5, 7, 12]",Neutral
848.648,"[1, 4, 5, 12]",Neutral
848.681,"[1, 4, 5, 12]",Neutral
848.715,"[4, 5, 7]",Neutral
848.748,"[4, 5, 7]",Neutral
848.781,"[4, 5, 7]",Neutral
848.815,"[4, 5]",Neutral
848.848,"[4, 5]",Neutral
848.881,"[4, 5]",Neutral
848.915,"[4, 5, 17, 45]",Neutral
848.948,"[4, 5, 17, 45]",Neutral
848.981,"[4, 5, 17, 45]",Neutral
849.015,"[4, 5, 17, 45]",Neutral
849.048,"[4, 5, 17, 45]",Neutral
849.082,"[4, 5, 45]",Neutral
849.115,"[4, 5, 45]",Neutral
849.148,"[4, 5, 45]",Neutral
849.182,"[4, 5, 45]",Neutral
849.215,"[4, 5, 25, 45]",Neutral
849.248,"[4, 5, 25, 45]",Neutral
849.282,"[4, 5, 25, 45]",Neutral
849.315,"[4, 5, 45]",Neutral
849.349,"[4, 5, 45]",Neutral
849.382,"[4, 5, 45]",Neutral
849.415,"[4, 5, 17, 45]",Neutral
849.449,"[4, 5, 17, 45]",Neutral
849.482,"[4, 5, 17, 45]",Neutral
849.515,"[4, 5, 17, 45]",Neutral
849.549,"[4, 5, 12, 17, 45]",Neutral
849.582,"[4, 5, 12, 17, 45]",Neutral
849.615,"[4, 5, 12, 17, 45]",Neutral
849.649,"[4, 5, 12, 17, 45]",Neutral
849.682,"[4, 5, 17, 45]",Neutral
849.716,"[4, 5, 45]",Neutral
849.749,"[4, 5, 45]",Neutral
849.782,"[4, 5, 45]",Neutral
849.816,"[4, 5]",Neutral
849.849,"[4, 5]",Neutral
849.882,"[4, 5]",Neutral
849.916,"[4, 5]",Neutral
849.949,"[4, 5]",Neutral
849.982,"[4, 5]",Neutral
850.016,"[4, 5, 25, 26]",Neutral
850.049,"[4, 5, 25, 26]",Neutral
850.083,"[4, 5, 12, 25, 26]",Neutral
850.116,"[4, 5, 12, 25, 26]",Neutral
850.149,"[4, 5, 7, 12, 25, 26]",Neutral
850.183,"[4, 5, 7, 25, 26]",Neutral
850.216,"[4, 5, 7, 25, 26]",Neutral
850.249,"[4, 5, 7, 25, 26]",Neutral
850.283,"[4, 5, 7, 25, 26]",Neutral
850.316,"[4, 5, 7, 25, 26]",Neutral
850.35,"[4, 5, 7, 12, 25, 26]",Neutral
850.383,"[4, 5, 7, 12, 25, 26]",Neutral
850.416,"[4, 5, 7, 12, 25]",Neutral
850.45,"[4, 5, 7, 12, 25]",Neutral
850.483,"[4, 5, 7, 12, 25]",Neutral
850.516,"[4, 5, 7, 12, 45]",Neutral
850.55,"[4, 5, 7, 12, 17, 45]",Neutral
850.583,"[4, 5, 7, 12, 17, 45]",Neutral
850.616,"[4, 5, 7, 12, 17, 45]",Neutral
850.65,"[4, 5, 7, 12, 17, 45]",Neutral
850.683,"[4, 5, 7, 12, 17, 45]",Neutral
850.717,"[4, 5, 7, 12, 17, 45]",Neutral
850.75,"[4, 5, 7, 12, 17, 45]",Neutral
850.783,"[4, 5, 7, 12, 17, 45]",Neutral
850.817,"[4, 5, 7, 12, 45]",Neutral
850.85,"[4, 5, 7, 12, 45]",Neutral
850.883,"[4, 5, 7, 12, 45]",Neutral
850.917,"[4, 5, 7, 12, 25, 45]",Neutral
850.95,"[4, 5, 7, 12, 25, 45]",Neutral
850.983,"[4, 5, 7, 12, 25, 45]",Neutral
851.017,"[4, 5, 7, 12, 20, 25, 45]",Neutral
851.05,"[4, 5, 7, 20, 25, 45]",Neutral
851.084,"[4, 5, 7, 20, 25, 45]",Neutral
851.117,"[4, 5, 7, 20, 25, 45]",Neutral
851.15,"[4, 5, 7, 20, 25, 45]",Neutral
851.184,"[4, 5, 7, 20, 25, 45]",Neutral
851.217,"[4, 5, 7, 20, 25, 45]",Neutral
851.25,"[4, 5, 7, 20, 25, 45]",Neutral
851.284,"[4, 5, 7, 20, 25, 45]",Neutral
851.317,"[4, 5, 7, 20, 25, 45]",Neutral
851.351,"[4, 5, 7, 20, 25, 45]",Neutral
851.384,"[4, 5, 7, 20, 25, 45]",Neutral
851.417,"[4, 5, 7, 20, 25, 45]",Neutral
851.451,"[4, 5, 7, 20, 25, 45]",Neutral
851.484,"[4, 5, 7, 25, 45]",Neutral
851.517,"[2, 4, 5, 45]",Neutral
851.551,"[2, 4, 5, 45]",Neutral
851.584,"[1, 2, 4, 5, 45]",Neutral
851.617,"[1, 2, 4, 5, 45]",Neutral
851.651,"[1, 2, 4, 5, 45]",Neutral
851.684,"[2, 4, 5, 45]",Neutral
851.718,"[2, 4, 5, 45]",Neutral
851.751,"[2, 4, 5, 45]",Neutral
851.784,"[2, 4, 5, 45]",Neutral
851.818,"[2, 4, 5, 45]",Neutral
851.851,"[2, 4, 5, 45]",Neutral
851.884,"[2, 4, 5, 45]",Neutral
851.918,"[2, 4, 5, 45]",Neutral
851.951,"[2, 4, 5, 45]",Neutral
851.984,"[2, 4, 5, 45]",Neutral
852.018,"[2, 4, 5, 25, 45]",Neutral
852.051,"[4, 5, 25, 45]",Neutral
852.085,"[4, 5, 25, 45]",Neutral
852.118,"[4, 5, 25, 45]",Neutral
852.151,"[4, 5, 17, 25, 45]",Neutral
852.185,"[4, 5, 17, 25, 45]",Neutral
852.218,"[4, 5, 12, 17, 25, 45]",Neutral
852.251,"[4, 5, 12, 17, 25, 45]",Neutral
852.285,"[4, 5, 12, 17, 25, 45]",Neutral
852.318,"[4, 5, 12, 17, 45]",Neutral
852.352,"[5, 12, 17]",Neutral
852.385,"[5, 17]",Neutral
852.418,"[5, 7, 17]",Neutral
852.452,"[5, 7, 17]",Neutral
852.485,"[5, 7, 17]",Neutral
852.518,"[5, 7, 17]",Neutral
852.552,"[5, 7, 17]",Neutral
852.585,"[5, 7, 17]",Neutral
852.618,"[5, 7, 17, 45]",Neutral
852.652,"[5, 7, 17, 45]",Neutral
852.685,"[5, 7, 17, 45]",Neutral
852.719,"[5, 7, 17, 45]",Neutral
852.752,"[5, 7, 17, 45]",Neutral
852.785,"[5, 7, 17, 45]",Neutral
852.819,"[5, 7, 17]",Neutral
852.852,"[5, 7]",Neutral
852.885,"[5, 7]",Neutral
852.919,"[5, 7, 25, 26]",Neutral
852.952,"[5, 7, 25, 26]",Neutral
852.985,"[5, 7, 12, 25, 26]",Neutral
853.019,"[5, 7, 12, 25, 26]",Neutral
853.052,"[5, 7, 12, 25, 26]",Neutral
853.086,"[5, 6, 7, 12, 25, 26]",Happy
853.119,"[5, 6, 7, 12, 25, 26]",Happy
853.152,"[5, 6, 7, 12, 25, 26]",Happy
853.186,"[5, 6, 7, 12, 25, 26]",Happy
853.219,"[5, 6, 7]",Neutral
853.252,"[5, 6, 7]",Neutral
853.286,"[5, 6, 7]",Neutral
853.319,"[5, 6, 7]",Neutral
853.353,"[5, 6, 7]",Neutral
853.386,"[5, 6, 7]",Neutral
853.419,"[5, 6, 7]",Neutral
853.453,"[5, 6, 7]",Neutral
853.486,"[5, 6, 7]",Neutral
853.519,"[5, 6, 7]",Neutral
853.553,"[5, 6, 7]",Neutral
853.586,"[5, 6, 7]",Neutral
853.619,"[5, 6, 7]",Neutral
853.653,"[5, 6, 7]",Neutral
853.686,"[5, 6, 7]",Neutral
853.72,"[5, 6, 7]",Neutral
853.753,"[5, 6, 7]",Neutral
853.786,"[5, 6, 7]",Neutral
853.82,"[5, 6, 7]",Neutral
853.853,"[5, 6, 7]",Neutral
853.886,"[5, 6, 7]",Neutral
853.92,"[5, 6, 7]",Neutral
853.953,"[5, 6, 7]",Neutral
853.986,"[5, 6, 7]",Neutral
854.02,"[5, 6, 7]",Neutral
854.053,"[5, 6, 7]",Neutral
854.087,"[5, 6, 7]",Neutral
854.12,"[5, 6, 7]",Neutral
854.153,"[5, 6, 7]",Neutral
854.187,"[5, 6]",Neutral
854.22,"[5, 6]",Neutral
854.253,"[5, 6, 7]",Neutral
854.287,"[5, 6, 7]",Neutral
854.32,"[5, 6, 7]",Neutral
854.354,"[5, 6, 7]",Neutral
854.387,"[5, 6, 7]",Neutral
854.42,"[5, 6, 7]",Neutral
854.454,"[5, 6, 7]",Neutral
854.487,"[5, 6, 7]",Neutral
854.52,"[5, 6, 7]",Neutral
854.554,"[5, 6, 7]",Neutral
854.587,"[5, 6, 7]",Neutral
854.62,"[5, 7]",Neutral
854.654,"[5, 7]",Neutral
854.687,"[5, 7]",Neutral
854.721,[5],Neutral
854.754,"[4, 5]",Neutral
854.787,"[4, 5]",Neutral
854.821,"[4, 5, 25]",Neutral
854.854,"[4, 5, 25]",Neutral
854.887,"[4, 5, 25]",Neutral
854.921,"[4, 5, 25]",Neutral
854.954,"[4, 5, 25]",Neutral
854.987,"[4, 5, 25]",Neutral
855.021,"[4, 5]",Neutral
855.054,"[4, 5]",Neutral
855.088,"[4, 5]",Neutral
855.121,"[4, 5]",Neutral
855.154,"[4, 5]",Neutral
855.188,"[1, 4, 5]",Neutral
855.221,"[1, 4, 5]",Neutral
855.254,"[1, 4, 5, 20]",Neutral
855.288,"[1, 4, 5, 20]",Neutral
855.321,"[1, 4, 5, 20]",Neutral
855.355,"[1, 4, 5, 20]",Neutral
855.388,"[1, 4, 5, 20]",Neutral
855.421,"[1, 4, 5]",Neutral
855.455,"[1, 4, 5]",Neutral
855.488,"[1, 4, 5]",Neutral
855.521,"[1, 2, 4, 5, 14, 17]",Contempt
855.555,"[1, 2, 4, 5, 14, 17, 45]",Contempt
855.588,"[1, 2, 4, 5, 14, 17, 45]",Contempt
855.621,"[1, 2, 4, 5, 14, 17, 45]",Contempt
855.655,"[1, 2, 4, 5, 14, 17, 45]",Contempt
855.688,"[1, 2, 4, 5, 14, 17, 45]",Contempt
855.722,"[1, 2, 4, 5, 14, 45]",Contempt
855.755,"[1, 2, 4, 5, 14, 45]",Contempt
855.788,"[1, 2, 4, 5, 14, 45]",Contempt
855.822,"[1, 2, 4, 5, 14, 45]",Contempt
855.855,"[1, 2, 4, 5, 14, 15, 45]",Contempt
855.888,"[1, 2, 4, 5, 14, 15, 45]",Contempt
855.922,"[1, 2, 4, 5, 14, 15, 45]",Contempt
855.955,"[1, 2, 4, 5, 14, 15, 45]",Contempt
855.988,"[1, 2, 4, 5, 14, 15, 45]",Contempt
856.022,"[1, 2, 4, 5, 14, 15, 17, 45]",Anger
856.055,"[1, 2, 4, 5, 14, 15, 17, 45]",Anger
856.089,"[1, 4, 5, 14, 15, 17, 45]",Anger
856.122,"[1, 4, 5, 14, 15, 17]",Anger
856.155,"[1, 4, 5, 14, 15, 17]",Anger
856.189,"[1, 4, 5, 14, 15, 17]",Anger
856.222,"[1, 2, 4, 5, 10, 15, 17]",Anger
856.255,"[1, 2, 4, 5, 10, 15, 17]",Anger
856.289,"[1, 2, 4, 5, 10, 15, 17]",Anger
856.322,"[1, 2, 4, 5, 10, 15, 17]",Anger
856.356,"[1, 2, 4, 5, 10, 15, 17]",Anger
856.389,"[1, 2, 4, 5, 10, 15, 17]",Anger
856.422,"[1, 2, 4, 5, 15]",Neutral
856.456,"[1, 2, 4, 5, 15, 25]",Neutral
856.489,"[1, 2, 4, 5, 15, 25]",Neutral
856.522,"[4, 5, 15, 25]",Neutral
856.556,"[4, 5, 15, 25]",Neutral
856.589,"[4, 5, 15, 25]",Neutral
856.622,"[4, 5]",Neutral
856.656,"[4, 5]",Neutral
856.689,"[4, 5]",Neutral
856.723,"[4, 5]",Neutral
856.756,"[4, 5]",Neutral
856.789,"[4, 5]",Neutral
856.823,"[4, 5]",Neutral
856.856,"[4, 5]",Neutral
856.889,"[4, 5]",Neutral
856.923,"[4, 5]",Neutral
856.956,"[4, 5]",Neutral
856.989,"[4, 5]",Neutral
857.023,"[4, 5]",Neutral
857.056,"[4, 5, 45]",Neutral
857.09,"[4, 5, 45]",Neutral
857.123,"[4, 5, 17, 45]",Neutral
857.156,"[4, 5, 17, 45]",Neutral
857.19,"[4, 5]",Neutral
857.223,"[1, 4, 5, 20]",Neutral
857.256,"[1, 4, 5, 20]",Neutral
857.29,"[1, 5, 20]",Neutral
857.323,"[1, 5, 20, 25]",Neutral
857.357,"[1, 5, 20, 25]",Neutral
857.39,"[1, 5, 20, 25]",Neutral
857.423,"[1, 5, 20, 25]",Neutral
857.457,"[1, 5, 20, 25]",Neutral
857.49,"[1, 5, 20, 25]",Neutral
857.523,"[1, 5, 20, 25]",Neutral
857.557,"[4, 5, 20, 25]",Neutral
857.59,"[4, 5, 20, 25]",Neutral
857.623,"[4, 5]",Neutral
857.657,"[4, 5]",Neutral
857.69,"[4, 5]",Neutral
857.724,"[4, 5]",Neutral
857.757,"[4, 5]",Neutral
857.79,"[4, 5]",Neutral
857.824,"[4, 5, 7]",Neutral
857.857,"[4, 5, 7]",Neutral
857.89,"[4, 5, 7]",Neutral
857.924,"[4, 5, 7]",Neutral
857.957,"[4, 5, 7]",Neutral
857.99,"[4, 5, 7]",Neutral
858.024,"[4, 5, 7]",Neutral
858.057,"[4, 5, 7]",Neutral
858.091,"[4, 5, 7]",Neutral
858.124,"[5, 7, 45]",Neutral
858.157,"[5, 7, 45]",Neutral
858.191,"[5, 7, 45]",Neutral
858.224,"[5, 7, 45]",Neutral
858.257,"[5, 7, 45]",Neutral
858.291,"[5, 7, 45]",Neutral
858.324,"[5, 6, 7, 45]",Neutral
858.358,"[5, 6, 7, 45]",Neutral
858.391,"[5, 6, 7, 45]",Neutral
858.424,"[4, 5, 6, 7, 45]",Neutral
858.458,"[4, 5, 6, 7, 25, 45]",Neutral
858.491,"[4, 5, 6, 7, 25, 45]",Neutral
858.524,"[4, 5, 7, 25, 45]",Neutral
858.558,"[4, 5, 7, 25, 45]",Neutral
858.591,"[4, 5, 7, 25, 45]",Neutral
858.624,"[4, 5, 7, 25]",Neutral
858.658,"[4, 5, 7, 25]",Neutral
858.691,"[4, 5, 7, 25]",Neutral
858.725,"[4, 5, 7, 25]",Neutral
858.758,"[4, 5, 7, 25]",Neutral
858.791,"[4, 5, 7, 25]",Neutral
858.825,"[4, 5, 7, 25]",Neutral
858.858,"[4, 5, 7, 25]",Neutral
858.891,"[4, 5, 7, 25]",Neutral
858.925,"[4, 5, 7]",Neutral
858.958,"[4, 5, 7]",Neutral
858.991,"[4, 5, 7]",Neutral
859.025,"[5, 7]",Neutral
859.058,"[5, 7]",Neutral
859.092,"[5, 7]",Neutral
859.125,"[5, 7]",Neutral
859.158,"[5, 7]",Neutral
859.192,"[5, 7]",Neutral
859.225,"[5, 7]",Neutral
859.258,"[5, 7]",Neutral
859.292,"[5, 7]",Neutral
859.325,"[4, 5, 7]",Neutral
859.359,"[4, 5, 7]",Neutral
859.392,"[4, 5, 7, 45]",Neutral
859.425,"[4, 5, 45]",Neutral
859.459,"[4, 5, 45]",Neutral
859.492,"[4, 5]",Neutral
859.525,"[5, 6, 9, 10]",Neutral
859.559,"[5, 6, 7, 9, 10]",Neutral
859.592,"[5, 6, 7, 9, 10, 14, 25]",Contempt
859.625,"[6, 7, 9, 10, 14, 25]",Contempt
859.659,"[6, 7, 9, 10, 14, 25]",Contempt
859.692,"[6, 7, 9, 10, 14, 25]",Contempt
859.726,"[6, 7, 9, 10, 14, 25]",Contempt
859.759,"[6, 7, 9, 10, 14, 25]",Contempt
859.792,"[6, 7, 9, 10, 14, 25]",Contempt
859.826,"[5, 6, 7, 9, 10, 14, 17]",Contempt
859.859,"[5, 6, 7, 9, 10, 14, 17]",Contempt
859.892,"[5, 6, 9, 10, 14, 17]",Contempt
859.926,"[5, 10, 12, 14, 17]",Contempt
859.959,"[4, 5, 12, 14, 17]",Contempt
859.992,"[4, 5, 12, 14, 17, 45]",Contempt
860.026,"[4, 5, 12, 14, 17, 45]",Contempt
860.059,"[4, 5, 12, 14, 17, 45]",Contempt
860.093,"[4, 5, 12, 14, 17, 45]",Contempt
860.126,"[4, 5, 12, 14, 17, 45]",Contempt
860.159,"[4, 5, 12, 17, 45]",Neutral
860.193,"[4, 5, 12, 17, 20, 45]",Neutral
860.226,"[2, 4, 5, 12, 17, 20, 45]",Neutral
860.259,"[2, 4, 5, 12, 17, 20, 45]",Neutral
860.293,"[2, 4, 5, 17, 20, 45]",Neutral
860.326,"[2, 4, 5, 20, 45]",Neutral
860.36,"[2, 4, 5, 20, 45]",Neutral
860.393,"[2, 4, 5, 14, 20, 45]",Contempt
860.426,"[2, 4, 5, 20, 45]",Neutral
860.46,"[2, 4, 5, 20, 45]",Neutral
860.493,"[2, 4, 5, 20, 45]",Neutral
860.526,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.56,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.593,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.626,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.66,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.693,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.727,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.76,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.793,"[2, 4, 5, 15, 17, 20, 45]",Anger
860.827,"[1, 2, 4, 5, 15, 17, 20, 45]",Anger
860.86,"[1, 2, 4, 5, 15, 17, 20, 45]",Anger
860.893,"[1, 2, 4, 5, 15, 17, 20, 45]",Anger
860.927,"[1, 2, 4, 5, 15, 17, 20, 45]",Anger
860.96,"[1, 2, 4, 5, 15, 17, 20, 45]",Anger
860.993,"[1, 2, 4, 5, 15, 17, 20, 45]",Anger
861.027,"[1, 2, 4, 5, 15, 17, 45]",Anger
861.06,"[1, 2, 4, 5, 15, 17, 45]",Anger
861.094,"[1, 2, 4, 5, 15, 17, 45]",Anger
861.127,"[2, 5, 15, 17, 45]",Neutral
861.16,"[2, 5, 15, 17, 45]",Neutral
861.194,"[2, 5, 15, 17, 45]",Neutral
861.227,"[4, 5, 15, 25, 45]",Neutral
861.26,"[4, 5, 15, 25, 45]",Neutral
861.294,"[4, 5, 7, 15, 25, 45]",Neutral
861.327,"[4, 5, 7, 25, 26, 45]",Neutral
861.361,"[1, 4, 5, 25, 26, 45]",Neutral
861.394,"[1, 4, 5, 25, 26]",Neutral
861.427,"[1, 4, 5, 25, 26]",Neutral
861.461,"[1, 4, 5, 25, 26]",Neutral
861.494,"[1, 4, 5, 25, 26]",Neutral
861.527,"[1, 4, 5, 25, 26]",Neutral
861.561,"[1, 4, 5, 25, 26]",Neutral
861.594,"[1, 4, 5, 25, 26]",Neutral
861.627,"[1, 4, 5, 25, 26]",Neutral
861.661,"[1, 4, 5, 25, 26]",Neutral
861.694,"[1, 4, 5, 25, 26]",Neutral
861.728,"[1, 4, 5, 7, 25, 26]",Neutral
861.761,"[1, 4, 5, 7, 25, 26]",Neutral
861.794,"[1, 4, 5, 7, 25, 26]",Neutral
861.828,"[1, 4, 5, 7, 25, 26]",Neutral
861.861,"[1, 4, 5, 7, 25, 26]",Neutral
861.894,"[4, 5, 7, 25, 26]",Neutral
861.928,"[4, 5, 7, 25, 26]",Neutral
861.961,"[4, 5, 7, 25, 26]",Neutral
861.994,"[4, 5, 7, 25, 26]",Neutral
862.028,"[4, 5, 7, 25, 26]",Neutral
862.061,"[4, 5, 7, 25, 26]",Neutral
862.095,"[4, 5, 7, 25]",Neutral
862.128,"[4, 5, 7]",Neutral
862.161,"[4, 5, 7]",Neutral
862.195,"[4, 5, 7]",Neutral
862.228,"[4, 5, 7, 17]",Neutral
862.261,"[4, 5, 7, 17, 45]",Neutral
862.295,"[4, 5, 7, 17, 45]",Neutral
862.328,"[4, 5, 7, 17, 45]",Neutral
862.362,"[4, 5, 7, 17, 45]",Neutral
862.395,"[4, 5, 7, 17, 45]",Neutral
862.428,"[4, 5, 7, 17, 25, 26, 45]",Neutral
862.462,"[4, 5, 7, 17, 25, 26, 45]",Neutral
862.495,"[4, 5, 7, 17, 20, 25, 26, 45]",Neutral
862.528,"[4, 5, 7, 9, 17, 20, 25, 26, 45]",Neutral
862.562,"[4, 5, 7, 9, 17, 20, 25, 26, 45]",Neutral
862.595,"[4, 5, 7, 9, 17, 20, 25, 26, 45]",Neutral
862.628,"[4, 5, 7, 9, 17, 45]",Neutral
862.662,"[4, 5, 7, 9, 17, 45]",Neutral
862.695,"[4, 5, 7, 17, 45]",Neutral
862.729,"[4, 5, 7, 17, 45]",Neutral
862.762,"[4, 5, 7, 17, 45]",Neutral
862.795,"[4, 5, 7, 17, 45]",Neutral
862.829,"[4, 5, 7, 17, 25, 45]",Neutral
862.862,"[4, 5, 7, 17, 25, 45]",Neutral
862.895,"[4, 5, 7, 17, 20, 23, 25, 45]",Neutral
862.929,"[4, 5, 7, 17, 20, 23, 25, 45]",Neutral
862.962,"[4, 5, 7, 17, 20, 23, 25, 45]",Neutral
862.995,"[4, 5, 7, 17, 20, 23, 25, 45]",Neutral
863.029,"[4, 5, 7, 9, 17, 20, 25, 45]",Neutral
863.062,"[4, 5, 7, 9, 17, 20, 25, 45]",Neutral
863.096,"[4, 5, 7, 9, 17, 20, 25, 45]",Neutral
863.129,"[4, 5, 7, 9, 17, 20, 25, 45]",Neutral
863.162,"[4, 5, 7, 9, 17, 20, 25, 45]",Neutral
863.196,"[4, 5, 7, 9, 17, 25, 45]",Neutral
863.229,"[4, 5, 7, 9, 17, 45]",Neutral
863.262,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.296,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.329,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.363,"[4, 5, 7, 9, 17, 45]",Neutral
863.396,"[4, 5, 7, 9, 17, 45]",Neutral
863.429,"[4, 5, 7, 9, 17, 45]",Neutral
863.463,"[4, 5, 7, 9, 17, 45]",Neutral
863.496,"[4, 5, 7, 9, 17, 45]",Neutral
863.529,"[4, 5, 7, 9, 17, 45]",Neutral
863.563,"[4, 5, 7, 9, 17, 45]",Neutral
863.596,"[4, 5, 7, 9, 17, 45]",Neutral
863.629,"[4, 5, 7, 9, 17, 45]",Neutral
863.663,"[4, 5, 7, 9, 17, 45]",Neutral
863.696,"[4, 5, 7, 9, 17, 45]",Neutral
863.73,"[4, 5, 7, 9, 17, 45]",Neutral
863.763,"[4, 5, 7, 9, 17, 45]",Neutral
863.796,"[4, 5, 7, 9, 17, 45]",Neutral
863.83,"[4, 5, 7, 9, 17, 45]",Neutral
863.863,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.896,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.93,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.963,"[4, 5, 7, 9, 17, 20, 45]",Neutral
863.996,"[4, 5, 7, 9, 17, 45]",Neutral
864.03,"[4, 5, 7, 9, 17, 20, 45]",Neutral
864.063,"[4, 5, 7, 9, 17, 20, 45]",Neutral
864.097,"[4, 5, 9, 17, 20, 45]",Neutral
864.13,"[4, 5, 20, 45]",Neutral
864.163,"[4, 5, 20, 45]",Neutral
864.197,"[4, 5, 20, 25, 45]",Neutral
864.23,"[4, 5, 20, 25, 45]",Neutral
864.263,"[4, 5, 20, 25, 45]",Neutral
864.297,"[4, 5, 20, 25, 45]",Neutral
864.33,"[1, 4, 5, 25, 45]",Neutral
864.364,"[1, 4, 5, 25, 45]",Neutral
864.397,"[1, 4, 5, 25, 45]",Neutral
864.43,"[1, 4, 5, 25, 45]",Neutral
864.464,"[1, 4, 5, 25]",Neutral
864.497,"[1, 4, 5, 25]",Neutral
864.53,"[4, 5, 25]",Neutral
864.564,"[4, 5, 25]",Neutral
864.597,"[4, 5, 25]",Neutral
864.63,"[4, 5, 25]",Neutral
864.664,"[4, 5, 25]",Neutral
864.697,"[4, 5, 25]",Neutral
864.731,"[4, 5, 25]",Neutral
864.764,"[4, 5, 7, 25]",Neutral
864.797,"[4, 5, 7, 25]",Neutral
864.831,"[4, 5, 7, 25]",Neutral
864.864,"[4, 5, 7, 25]",Neutral
864.897,"[4, 5, 7, 25]",Neutral
864.931,"[4, 5, 7, 25]",Neutral
864.964,"[4, 5, 7, 25]",Neutral
864.997,"[4, 5, 7, 25]",Neutral
865.031,"[4, 5, 25]",Neutral
865.064,"[4, 5, 25]",Neutral
865.098,"[4, 5, 25]",Neutral
865.131,"[4, 5, 7, 25]",Neutral
865.164,"[4, 5, 7, 25]",Neutral
865.198,"[4, 5, 7, 25]",Neutral
865.231,"[4, 5, 7, 25]",Neutral
865.264,"[4, 5, 7, 25]",Neutral
865.298,"[4, 5, 7, 25]",Neutral
865.331,"[4, 5, 7, 25]",Neutral
865.365,"[4, 5, 7, 25]",Neutral
865.398,"[4, 5, 7, 25]",Neutral
865.431,"[4, 5, 7]",Neutral
865.465,"[4, 5, 7]",Neutral
865.498,"[4, 5, 7]",Neutral
865.531,"[4, 5, 7]",Neutral
865.565,"[4, 5, 7]",Neutral
865.598,"[4, 5, 7]",Neutral
865.631,"[4, 5, 7]",Neutral
865.665,"[4, 5, 7]",Neutral
865.698,"[4, 5, 7]",Neutral
865.732,"[4, 5]",Neutral
865.765,"[4, 5]",Neutral
865.798,"[1, 2, 4, 5, 45]",Neutral
865.832,"[1, 2, 4, 5, 15, 45]",Neutral
865.865,"[1, 2, 4, 5, 15, 45]",Neutral
865.898,"[4, 5, 15, 45]",Neutral
865.932,"[4, 5, 15, 45]",Neutral
865.965,"[4, 5, 15, 45]",Neutral
865.998,"[4, 5, 15, 45]",Neutral
866.032,"[4, 5, 15, 45]",Neutral
866.065,"[4, 5, 15, 45]",Neutral
866.099,"[4, 5, 15, 45]",Neutral
866.132,"[4, 5, 15, 45]",Neutral
866.165,"[4, 5, 15, 45]",Neutral
866.199,"[4, 5, 15, 45]",Neutral
866.232,"[4, 5, 7, 15, 45]",Neutral
866.265,"[4, 5, 7, 15, 45]",Neutral
866.299,"[4, 5, 7, 15, 45]",Neutral
866.332,"[4, 5, 7, 15, 45]",Neutral
866.366,"[4, 5, 7, 15, 45]",Neutral
866.399,"[4, 5, 7, 15, 45]",Neutral
866.432,"[4, 5, 7, 15, 45]",Neutral
866.466,"[4, 5, 7, 15, 45]",Neutral
866.499,"[4, 5, 7, 15, 45]",Neutral
866.532,"[4, 5, 7]",Neutral
866.566,"[4, 5, 7]",Neutral
866.599,"[4, 5, 7]",Neutral
866.632,"[4, 5, 7]",Neutral
866.666,"[4, 5, 7]",Neutral
866.699,"[4, 5, 7]",Neutral
866.733,"[4, 5]",Neutral
866.766,"[4, 5]",Neutral
866.799,"[4, 5]",Neutral
866.833,"[4, 5]",Neutral
866.866,"[4, 5, 7]",Neutral
866.899,"[4, 5, 7]",Neutral
866.933,"[4, 5, 7, 15]",Neutral
866.966,"[4, 5, 7, 15]",Neutral
866.999,"[4, 5, 7, 15]",Neutral
867.033,"[4, 5, 7, 15]",Neutral
867.066,"[4, 5, 7, 15]",Neutral
867.1,"[4, 5, 7, 15]",Neutral
867.133,"[4, 5, 7]",Neutral
867.166,"[4, 5, 7]",Neutral
867.2,"[4, 5, 7]",Neutral
867.233,"[4, 5, 7]",Neutral
867.266,"[4, 5, 7]",Neutral
867.3,"[4, 5, 7]",Neutral
867.333,"[4, 5, 7]",Neutral
867.367,"[4, 5, 7]",Neutral
867.4,"[4, 5, 7]",Neutral
867.433,"[4, 5, 7]",Neutral
867.467,"[4, 5, 7]",Neutral
867.5,"[4, 5, 7]",Neutral
867.533,"[4, 5, 7]",Neutral
867.567,"[4, 5, 7]",Neutral
867.6,"[4, 5, 7]",Neutral
867.633,"[4, 5, 7]",Neutral
867.667,"[4, 5, 7]",Neutral
867.7,"[4, 5, 7, 20]",Neutral
867.734,"[4, 5, 7, 20]",Neutral
867.767,"[4, 5, 7, 20]",Neutral
867.8,"[4, 5, 7, 20]",Neutral
867.834,"[1, 4, 5, 7, 20]",Fear
